file	key	line_before
it.yml	text_7a04254b	811
it.yml	text_e8d4013d	812
it.yml	text_e42912c7	813
it.yml	text_c89dea57	814
ja.yml	backup_cfe9e6cf	332
ja.yml	treasure_shop_4b968fbd	333
ja.yml	text_e096c9a4	334
ja.yml	inventoryclickevent_fired_8520aa1c	335
ja.yml	items_current_0629a198	336
ja.yml	cursor_7fabae3f	337
ja.yml	return_whoclicked_is_not_pla_a7675648	338
ja.yml	return_topinventory_is_not_m_9936e6de	339
ja.yml	return_not_result_slot_expec_9eb8c2c8	340
ja.yml	shift_53e51de9	342
ja.yml	return_topinventory_is_merch_fa2f5d98	343
ja.yml	merchant_view_title_daf2a73a	345
ja.yml	treasure_shop_2574a694	346
ja.yml	return_not_treasure_shop_tit_8e65ad3d	347
ja.yml	return_current_item_is_null_0f27c9fd	348
ja.yml	return_current_item_is_air_76b5e623	349
ja.yml	return_current_item_is_not_g_d1d65218	350
ja.yml	return_game_is_not_running_048d7edb	352
ja.yml	ingredients_snapshot_98cb38c3	353
ja.yml	return_ingredient_check_fail_673860d5	354
ja.yml	ok_passed_all_checks_schedul_11e17905	356
ja.yml	run_runtasklater_executed_96d7e049	358
ja.yml	return_later_game_is_not_run_9cc569aa	359
ja.yml	return_later_player_is_offli_863a8cdc	360
ja.yml	return_later_openinventory_t_7b809b57	361
ja.yml	return_later_topinventory_is_f8714cf5	363
ja.yml	return_later_not_treasure_sh_fcce2bb9	366
ja.yml	ok_later_playing_effects_now_b80a2e0e	368
ja.yml	k_llun_r_dj_pinu_16494877	369
ja.yml	trade_complete_4a4b1d6f	370
ja.yml	a_hidden_power_awakens_7620bc4d	371
ja.yml	mobcontrol_wolf_allowed_cust_a5459084	372
ja.yml	rainbow_wolf_b3cc6257	373
ja.yml	mobcontrol_wolf_allowed_name_9cc5a59a	374
ja.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	376
ja.yml	stagemobcontrollistener_refl_08ad690a	377
ja.yml	stagemobcontrollistener_refl_d8a61972	378
ja.yml	mysql_connection_established_47452dfd	379
ja.yml	failed_to_connect_to_mysql_95e4d50a	380
ja.yml	create_table_if_not_exists_p_136a7833	381
ja.yml	player_name_varchar_50_prima_79b8331b	383
ja.yml	count_int_not_null_660eadd8	384
ja.yml	failed_to_create_table_68199f98	385
ja.yml	reset_treasure_count_for_pla_96b152d2	386
ja.yml	dj_onalltreasurescollected_a871afdd	387
ja.yml	on_duplicate_key_update_coun_a1543779	389
ja.yml	failed_to_save_treasure_coun_9d94c0cc	390
ja.yml	dj_triggerultimatedjevent_eb01ecae	391
ja.yml	treasure_complete_8360fbe9	392
ja.yml	text_cc353737	393
ja.yml	congratulations_38fd1594	394
ja.yml	time_s_up_c5b3ef74	395
ja.yml	treasures_collected_ca7eab31	396
ja.yml	try_a_different_route_next_t_721a4d8b	397
ja.yml	treasurerun_favorites_templa_a0a4bf2e	457
ja.yml	mysql_repository_not_ready_72df0af1	459
ja.yml	favorite_saved_sneak_rightcl_7a73eb4f	460
ja.yml	where_player_uuid_and_quote__36106f85	462
ja.yml	player_uuid_quote_hash_outco_49f06b31	465
ja.yml	values_643f4d2f	467
ja.yml	where_player_uuid_and_quote__81bcaee5	469
ja.yml	where_player_uuid_and_id_f4a80773	471
ja.yml	where_player_uuid_53558ea9	474
ja.yml	order_by_created_at_desc_lim_f22988c0	475
ja.yml	where_player_uuid_ef617232	477
ja.yml	treasurerun_favorites_0c778ce1	479
ja.yml	no_text_b87d9ee6	480
ja.yml	text_2bf42ec8	482
ja.yml	3_3d5021f7	484
ja.yml	text_e096c9a4	485
ja.yml	3_71b78a44	486
ja.yml	text_3030fd61	487
ja.yml	op_10caf0f6	488
ja.yml	debug_mode_is_off_config_yml_b3d27428	489
ja.yml	1_3_rank_1_2_3_7f459bd0	493
ja.yml	db_e5d54fbd	494
ja.yml	debug_rank_3f69f429	495
ja.yml	text_bed3daf7	496
ja.yml	treasurerun_bcef4fe9	497
ja.yml	text_287fa0f1	498
ja.yml	text_44a99db9	499
ja.yml	text_fd02f248	500
ja.yml	text_f166cc04	501
ja.yml	text_2281b097	502
ja.yml	mysql_repository_not_ready_72df0af1	503
ja.yml	success_normal_en_the_obstac_b627a544	516
ja.yml	time_up_bc0cd646	518
ja.yml	istreasureemerald_fb6fecec	520
ja.yml	chestsound_start_called_16th_e2a7414b	521
ja.yml	chestsound_chests_0_82465b3c	523
ja.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	524
ja.yml	chestsound_nearest_1fm_s_t_2_e2465135	526
ja.yml	reward_giverankrewardwitheff_5e361189	527
ja.yml	starttheme_startgame_called__9cf42cbe	529
ja.yml	text_7567bb35	531
ja.yml	text_7a04254b	532
ja.yml	text_e8d4013d	533
ja.yml	text_e42912c7	534
ja.yml	text_c89dea57	535
ko.yml	backup_cfe9e6cf	633
ko.yml	treasure_shop_4b968fbd	634
ko.yml	text_e096c9a4	635
ko.yml	inventoryclickevent_fired_8520aa1c	636
ko.yml	items_current_0629a198	637
ko.yml	cursor_7fabae3f	638
ko.yml	return_whoclicked_is_not_pla_a7675648	639
ko.yml	return_topinventory_is_not_m_9936e6de	640
ko.yml	return_not_result_slot_expec_9eb8c2c8	641
ko.yml	shift_53e51de9	642
ko.yml	return_topinventory_is_merch_fa2f5d98	643
ko.yml	merchant_view_title_daf2a73a	644
ko.yml	treasure_shop_2574a694	645
ko.yml	return_not_treasure_shop_tit_8e65ad3d	646
ko.yml	return_current_item_is_null_0f27c9fd	647
ko.yml	return_current_item_is_air_76b5e623	648
ko.yml	return_current_item_is_not_g_d1d65218	649
ko.yml	return_game_is_not_running_048d7edb	650
ko.yml	ingredients_snapshot_98cb38c3	651
ko.yml	return_ingredient_check_fail_673860d5	652
ko.yml	ok_passed_all_checks_schedul_11e17905	653
ko.yml	run_runtasklater_executed_96d7e049	654
ko.yml	return_later_game_is_not_run_9cc569aa	655
ko.yml	return_later_player_is_offli_863a8cdc	656
ko.yml	return_later_openinventory_t_7b809b57	657
ko.yml	return_later_topinventory_is_f8714cf5	658
ko.yml	return_later_not_treasure_sh_fcce2bb9	660
ko.yml	ok_later_playing_effects_now_b80a2e0e	661
ko.yml	k_llun_r_dj_pinu_16494877	662
ko.yml	trade_complete_4a4b1d6f	663
ko.yml	a_hidden_power_awakens_7620bc4d	664
ko.yml	mobcontrol_wolf_allowed_cust_a5459084	665
ko.yml	rainbow_wolf_b3cc6257	666
ko.yml	mobcontrol_wolf_allowed_name_9cc5a59a	667
ko.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	668
ko.yml	stagemobcontrollistener_refl_08ad690a	669
ko.yml	stagemobcontrollistener_refl_d8a61972	670
ko.yml	mysql_connection_established_47452dfd	671
ko.yml	failed_to_connect_to_mysql_95e4d50a	672
ko.yml	create_table_if_not_exists_p_136a7833	673
ko.yml	player_name_varchar_50_prima_79b8331b	674
ko.yml	count_int_not_null_660eadd8	675
ko.yml	failed_to_create_table_68199f98	676
ko.yml	reset_treasure_count_for_pla_96b152d2	677
ko.yml	dj_onalltreasurescollected_a871afdd	678
ko.yml	on_duplicate_key_update_coun_a1543779	679
ko.yml	failed_to_save_treasure_coun_9d94c0cc	680
ko.yml	dj_triggerultimatedjevent_eb01ecae	681
ko.yml	treasure_complete_8360fbe9	682
ko.yml	text_cc353737	683
ko.yml	congratulations_38fd1594	684
ko.yml	time_s_up_c5b3ef74	685
ko.yml	treasures_collected_ca7eab31	686
ko.yml	try_a_different_route_next_t_721a4d8b	687
ko.yml	treasurerun_favorites_templa_a0a4bf2e	747
ko.yml	mysql_repository_not_ready_72df0af1	748
ko.yml	favorite_saved_sneak_rightcl_7a73eb4f	749
ko.yml	where_player_uuid_and_quote__36106f85	751
ko.yml	player_uuid_quote_hash_outco_49f06b31	753
ko.yml	values_643f4d2f	754
ko.yml	where_player_uuid_and_quote__81bcaee5	756
ko.yml	where_player_uuid_and_id_f4a80773	758
ko.yml	where_player_uuid_53558ea9	760
ko.yml	order_by_created_at_desc_lim_f22988c0	761
ko.yml	where_player_uuid_ef617232	763
ko.yml	treasurerun_favorites_0c778ce1	765
ko.yml	no_text_b87d9ee6	766
ko.yml	text_2bf42ec8	768
ko.yml	3_3d5021f7	770
ko.yml	text_e096c9a4	771
ko.yml	3_71b78a44	772
ko.yml	text_3030fd61	773
ko.yml	op_10caf0f6	774
ko.yml	debug_mode_is_off_config_yml_b3d27428	775
ko.yml	1_3_rank_1_2_3_7f459bd0	778
ko.yml	db_e5d54fbd	779
ko.yml	debug_rank_3f69f429	780
ko.yml	text_bed3daf7	781
ko.yml	treasurerun_bcef4fe9	782
ko.yml	text_287fa0f1	783
ko.yml	text_44a99db9	784
ko.yml	text_fd02f248	785
ko.yml	text_f166cc04	786
ko.yml	text_2281b097	787
ko.yml	mysql_repository_not_ready_72df0af1	788
ko.yml	success_normal_en_the_obstac_b627a544	796
ko.yml	time_up_bc0cd646	797
ko.yml	istreasureemerald_fb6fecec	799
ko.yml	chestsound_start_called_16th_e2a7414b	800
ko.yml	chestsound_chests_0_82465b3c	801
ko.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	802
ko.yml	chestsound_nearest_1fm_s_t_2_e2465135	803
ko.yml	reward_giverankrewardwitheff_5e361189	804
ko.yml	starttheme_startgame_called__9cf42cbe	805
ko.yml	text_7567bb35	807
ko.yml	text_7a04254b	808
ko.yml	text_e8d4013d	809
ko.yml	text_e42912c7	810
ko.yml	text_c89dea57	811
la.yml	backup_cfe9e6cf	645
la.yml	treasure_shop_4b968fbd	646
la.yml	text_e096c9a4	647
la.yml	inventoryclickevent_fired_8520aa1c	648
la.yml	items_current_0629a198	649
la.yml	cursor_7fabae3f	650
la.yml	return_whoclicked_is_not_pla_a7675648	651
la.yml	return_topinventory_is_not_m_9936e6de	652
la.yml	return_not_result_slot_expec_9eb8c2c8	653
la.yml	shift_53e51de9	654
la.yml	return_topinventory_is_merch_fa2f5d98	655
la.yml	merchant_view_title_daf2a73a	656
la.yml	treasure_shop_2574a694	657
la.yml	return_not_treasure_shop_tit_8e65ad3d	658
la.yml	return_current_item_is_null_0f27c9fd	659
la.yml	return_current_item_is_air_76b5e623	660
la.yml	return_current_item_is_not_g_d1d65218	661
la.yml	return_game_is_not_running_048d7edb	662
la.yml	ingredients_snapshot_98cb38c3	663
la.yml	return_ingredient_check_fail_673860d5	664
la.yml	ok_passed_all_checks_schedul_11e17905	665
la.yml	run_runtasklater_executed_96d7e049	666
la.yml	return_later_game_is_not_run_9cc569aa	667
la.yml	return_later_player_is_offli_863a8cdc	668
la.yml	return_later_openinventory_t_7b809b57	669
la.yml	return_later_topinventory_is_f8714cf5	670
la.yml	return_later_not_treasure_sh_fcce2bb9	672
la.yml	ok_later_playing_effects_now_b80a2e0e	673
la.yml	k_llun_r_dj_pinu_16494877	674
la.yml	trade_complete_4a4b1d6f	675
la.yml	a_hidden_power_awakens_7620bc4d	676
la.yml	mobcontrol_wolf_allowed_cust_a5459084	677
la.yml	rainbow_wolf_b3cc6257	678
la.yml	mobcontrol_wolf_allowed_name_9cc5a59a	679
la.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	680
la.yml	stagemobcontrollistener_refl_08ad690a	681
la.yml	stagemobcontrollistener_refl_d8a61972	682
la.yml	mysql_connection_established_47452dfd	683
la.yml	failed_to_connect_to_mysql_95e4d50a	684
la.yml	create_table_if_not_exists_p_136a7833	685
la.yml	player_name_varchar_50_prima_79b8331b	686
la.yml	count_int_not_null_660eadd8	687
la.yml	failed_to_create_table_68199f98	688
la.yml	reset_treasure_count_for_pla_96b152d2	689
la.yml	dj_onalltreasurescollected_a871afdd	690
la.yml	on_duplicate_key_update_coun_a1543779	691
la.yml	failed_to_save_treasure_coun_9d94c0cc	692
la.yml	dj_triggerultimatedjevent_eb01ecae	693
la.yml	treasure_complete_8360fbe9	694
la.yml	text_cc353737	695
la.yml	congratulations_38fd1594	696
la.yml	time_s_up_c5b3ef74	697
la.yml	treasures_collected_ca7eab31	698
la.yml	try_a_different_route_next_t_721a4d8b	699
la.yml	treasurerun_favorites_templa_a0a4bf2e	758
la.yml	mysql_repository_not_ready_72df0af1	759
la.yml	favorite_saved_sneak_rightcl_7a73eb4f	760
la.yml	where_player_uuid_and_quote__36106f85	762
la.yml	player_uuid_quote_hash_outco_49f06b31	764
la.yml	values_643f4d2f	765
la.yml	where_player_uuid_and_quote__81bcaee5	767
la.yml	where_player_uuid_and_id_f4a80773	769
la.yml	where_player_uuid_53558ea9	771
la.yml	order_by_created_at_desc_lim_f22988c0	772
la.yml	where_player_uuid_ef617232	774
la.yml	treasurerun_favorites_0c778ce1	776
la.yml	no_text_b87d9ee6	777
la.yml	text_2bf42ec8	779
la.yml	3_3d5021f7	781
la.yml	text_e096c9a4	782
la.yml	3_71b78a44	783
la.yml	text_3030fd61	784
la.yml	op_10caf0f6	785
la.yml	debug_mode_is_off_config_yml_b3d27428	786
la.yml	1_3_rank_1_2_3_7f459bd0	789
la.yml	db_e5d54fbd	790
la.yml	debug_rank_3f69f429	791
la.yml	text_bed3daf7	792
la.yml	treasurerun_bcef4fe9	793
la.yml	text_287fa0f1	794
la.yml	text_44a99db9	795
la.yml	text_fd02f248	796
la.yml	text_f166cc04	797
la.yml	text_2281b097	798
la.yml	mysql_repository_not_ready_72df0af1	799
la.yml	success_normal_en_the_obstac_b627a544	807
la.yml	time_up_bc0cd646	808
la.yml	istreasureemerald_fb6fecec	810
la.yml	chestsound_start_called_16th_e2a7414b	811
la.yml	chestsound_chests_0_82465b3c	812
la.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	813
la.yml	chestsound_nearest_1fm_s_t_2_e2465135	814
la.yml	reward_giverankrewardwitheff_5e361189	815
la.yml	starttheme_startgame_called__9cf42cbe	816
la.yml	text_7567bb35	818
la.yml	text_7a04254b	819
la.yml	text_e8d4013d	820
la.yml	text_e42912c7	821
la.yml	text_c89dea57	822
lzh.yml	playerscore_b91d4cd3	714
lzh.yml	translation_missing_77031543	716
lzh.yml	treasurerun_lang_config_yml__2dde4625	718
lzh.yml	treasurerun_lang_default_60887a83	720
lzh.yml	treasurerun_lang_material_la_bc70a401	723
lzh.yml	treasurerun_lang_language_ic_4bc2362d	724
lzh.yml	enemydown_mysql_jdbc_mybatis_6b5c6f68	727
lzh.yml	enemydown_mysql_6cf3e29b	728
lzh.yml	enemydown_mysql_a18990c3	729
lzh.yml	enemydown_mysql_e097a73e	730
lzh.yml	mysqlmanager_player_score_d92afff4	731
lzh.yml	mysqlmanager_player_score_21665c62	732
lzh.yml	mysqlmanager_mysql_951100b9	733
lzh.yml	mysqlmanager_player_score_a4968d00	734
lzh.yml	mysqlmanager_mysql_1763d390	735
lzh.yml	mysqlmanager_player_score_2b5c8721	736
lzh.yml	enemydown_mysql_bc514e56	737
lzh.yml	enemydown_mysql_93b23ef9	738
lzh.yml	playerlanguagestore_failed_t_c4999402	741
lzh.yml	playerlanguagestore_failed_t_b6478ec8	742
lzh.yml	proverb_logged_to_mysql_prov_c13b5e4e	743
lzh.yml	failed_to_log_proverb_to_mys_2bb4c5c3	744
lzh.yml	loaded_proverb_logs_from_mys_b5b0f8e0	745
lzh.yml	failed_to_load_proverb_logs__6246be38	746
lzh.yml	treasurerunmultichestplugin_4499e25c	747
lzh.yml	treasurerun_gamestagemanager_3d9e7f5a	748
lzh.yml	treasurerunmultichestplugin_a507471a	749
lzh.yml	treasurerunmultichestplugin_c2111711	750
lzh.yml	text_4f7e7cfa	751
lzh.yml	text_1a6173d3	752
lzh.yml	text_b6568a8d	753
lzh.yml	no_9c0fdee6	754
lzh.yml	text_9310a1a7	756
lzh.yml	text_f9c4c4e2	759
lzh.yml	text_ec39d8ad	762
lzh.yml	text_d6e25e00	763
lzh.yml	text_b2c59e95	764
lzh.yml	text_c148686b	765
lzh.yml	text_307fcc19	766
lzh.yml	starting_in_2413fc14	767
lzh.yml	easy_normal_hard_ef1ba55c	768
lzh.yml	config_yml_3c6e9d15	770
lzh.yml	treasurerun_config_language__763cf02c	771
lzh.yml	gui_gamestart_5870f221	772
lzh.yml	text_3ecbc53d	773
lzh.yml	text_3030fd61	774
lzh.yml	reload_gameend_c41d5c55	775
lzh.yml	backup_cfe9e6cf	864
lzh.yml	text_e096c9a4	865
lzh.yml	dj_onalltreasurescollected_a871afdd	866
lzh.yml	text_cc353737	867
lzh.yml	congratulations_38fd1594	868
lzh.yml	favorite_saved_sneak_rightcl_7a73eb4f	919
lzh.yml	text_7567bb35	1008
lzh.yml	text_7a04254b	1009
lzh.yml	text_e8d4013d	1010
lzh.yml	text_e42912c7	1011
lzh.yml	text_c89dea57	1012
lzh.yml	text_2bf42ec8	1076
lzh.yml	3_3d5021f7	1078
lzh.yml	text_e096c9a4	1079
lzh.yml	3_71b78a44	1080
lzh.yml	text_3030fd61	1081
lzh.yml	op_10caf0f6	1082
lzh.yml	1_3_rank_1_2_3_7f459bd0	1085
lzh.yml	text_bed3daf7	1086
lzh.yml	treasurerun_bcef4fe9	1087
lzh.yml	text_287fa0f1	1088
lzh.yml	text_44a99db9	1089
lzh.yml	text_fd02f248	1090
lzh.yml	text_f166cc04	1091
lzh.yml	text_2281b097	1092
nl.yml	backup_cfe9e6cf	643
nl.yml	treasure_shop_4b968fbd	644
nl.yml	text_e096c9a4	645
nl.yml	inventoryclickevent_fired_8520aa1c	646
nl.yml	items_current_0629a198	647
nl.yml	cursor_7fabae3f	648
nl.yml	return_whoclicked_is_not_pla_a7675648	649
nl.yml	return_topinventory_is_not_m_9936e6de	650
nl.yml	return_not_result_slot_expec_9eb8c2c8	651
nl.yml	shift_53e51de9	652
nl.yml	return_topinventory_is_merch_fa2f5d98	653
nl.yml	merchant_view_title_daf2a73a	654
nl.yml	treasure_shop_2574a694	655
nl.yml	return_not_treasure_shop_tit_8e65ad3d	656
nl.yml	return_current_item_is_null_0f27c9fd	657
nl.yml	return_current_item_is_air_76b5e623	658
nl.yml	return_current_item_is_not_g_d1d65218	659
nl.yml	return_game_is_not_running_048d7edb	660
nl.yml	ingredients_snapshot_98cb38c3	661
nl.yml	return_ingredient_check_fail_673860d5	662
nl.yml	ok_passed_all_checks_schedul_11e17905	663
nl.yml	run_runtasklater_executed_96d7e049	664
nl.yml	return_later_game_is_not_run_9cc569aa	665
nl.yml	return_later_player_is_offli_863a8cdc	666
nl.yml	return_later_openinventory_t_7b809b57	667
nl.yml	return_later_topinventory_is_f8714cf5	668
nl.yml	return_later_not_treasure_sh_fcce2bb9	670
nl.yml	ok_later_playing_effects_now_b80a2e0e	671
nl.yml	k_llun_r_dj_pinu_16494877	672
nl.yml	trade_complete_4a4b1d6f	673
nl.yml	a_hidden_power_awakens_7620bc4d	674
nl.yml	mobcontrol_wolf_allowed_cust_a5459084	675
nl.yml	rainbow_wolf_b3cc6257	676
nl.yml	mobcontrol_wolf_allowed_name_9cc5a59a	677
nl.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	678
nl.yml	stagemobcontrollistener_refl_08ad690a	679
nl.yml	stagemobcontrollistener_refl_d8a61972	680
nl.yml	mysql_connection_established_47452dfd	681
nl.yml	failed_to_connect_to_mysql_95e4d50a	682
nl.yml	create_table_if_not_exists_p_136a7833	683
nl.yml	player_name_varchar_50_prima_79b8331b	684
nl.yml	count_int_not_null_660eadd8	685
nl.yml	failed_to_create_table_68199f98	686
nl.yml	reset_treasure_count_for_pla_96b152d2	687
nl.yml	dj_onalltreasurescollected_a871afdd	688
nl.yml	on_duplicate_key_update_coun_a1543779	689
nl.yml	failed_to_save_treasure_coun_9d94c0cc	690
nl.yml	dj_triggerultimatedjevent_eb01ecae	691
nl.yml	treasure_complete_8360fbe9	692
nl.yml	text_cc353737	693
nl.yml	congratulations_38fd1594	694
nl.yml	time_s_up_c5b3ef74	695
nl.yml	treasures_collected_ca7eab31	696
nl.yml	try_a_different_route_next_t_721a4d8b	697
nl.yml	treasurerun_favorites_templa_a0a4bf2e	757
nl.yml	mysql_repository_not_ready_72df0af1	758
nl.yml	favorite_saved_sneak_rightcl_7a73eb4f	759
nl.yml	where_player_uuid_and_quote__36106f85	761
nl.yml	player_uuid_quote_hash_outco_49f06b31	763
nl.yml	values_643f4d2f	764
nl.yml	where_player_uuid_and_quote__81bcaee5	766
nl.yml	where_player_uuid_and_id_f4a80773	768
nl.yml	where_player_uuid_53558ea9	770
nl.yml	order_by_created_at_desc_lim_f22988c0	771
nl.yml	where_player_uuid_ef617232	773
