file	key	line_before
nl.yml	treasurerun_favorites_0c778ce1	775
nl.yml	no_text_b87d9ee6	776
nl.yml	text_2bf42ec8	778
nl.yml	3_3d5021f7	780
nl.yml	text_e096c9a4	781
nl.yml	3_71b78a44	782
nl.yml	text_3030fd61	783
nl.yml	op_10caf0f6	784
nl.yml	debug_mode_is_off_config_yml_b3d27428	785
nl.yml	1_3_rank_1_2_3_7f459bd0	788
nl.yml	db_e5d54fbd	789
nl.yml	debug_rank_3f69f429	790
nl.yml	text_bed3daf7	791
nl.yml	treasurerun_bcef4fe9	792
nl.yml	text_287fa0f1	793
nl.yml	text_44a99db9	794
nl.yml	text_fd02f248	795
nl.yml	text_f166cc04	796
nl.yml	text_2281b097	797
nl.yml	mysql_repository_not_ready_72df0af1	798
nl.yml	success_normal_en_the_obstac_b627a544	806
nl.yml	time_up_bc0cd646	807
nl.yml	istreasureemerald_fb6fecec	809
nl.yml	chestsound_start_called_16th_e2a7414b	810
nl.yml	chestsound_chests_0_82465b3c	811
nl.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	812
nl.yml	chestsound_nearest_1fm_s_t_2_e2465135	813
nl.yml	reward_giverankrewardwitheff_5e361189	814
nl.yml	starttheme_startgame_called__9cf42cbe	815
nl.yml	text_7567bb35	817
nl.yml	text_7a04254b	818
nl.yml	text_e8d4013d	819
nl.yml	text_e42912c7	820
nl.yml	text_c89dea57	821
pt.yml	playerscore_b91d4cd3	730
pt.yml	translation_missing_77031543	732
pt.yml	treasurerun_lang_config_yml__2dde4625	734
pt.yml	treasurerun_lang_default_60887a83	736
pt.yml	treasurerun_lang_material_la_bc70a401	739
pt.yml	treasurerun_lang_language_ic_4bc2362d	740
pt.yml	enemydown_mysql_jdbc_mybatis_6b5c6f68	744
pt.yml	enemydown_mysql_6cf3e29b	745
pt.yml	enemydown_mysql_a18990c3	746
pt.yml	enemydown_mysql_e097a73e	747
pt.yml	mysqlmanager_player_score_d92afff4	748
pt.yml	mysqlmanager_player_score_21665c62	749
pt.yml	mysqlmanager_mysql_951100b9	750
pt.yml	mysqlmanager_player_score_a4968d00	751
pt.yml	mysqlmanager_mysql_1763d390	752
pt.yml	mysqlmanager_player_score_2b5c8721	753
pt.yml	enemydown_mysql_bc514e56	754
pt.yml	enemydown_mysql_93b23ef9	755
pt.yml	playerlanguagestore_failed_t_c4999402	758
pt.yml	playerlanguagestore_failed_t_b6478ec8	759
pt.yml	proverb_logged_to_mysql_prov_c13b5e4e	760
pt.yml	failed_to_log_proverb_to_mys_2bb4c5c3	761
pt.yml	loaded_proverb_logs_from_mys_b5b0f8e0	762
pt.yml	failed_to_load_proverb_logs__6246be38	763
pt.yml	treasurerunmultichestplugin_4499e25c	764
pt.yml	treasurerun_gamestagemanager_3d9e7f5a	765
pt.yml	treasurerunmultichestplugin_a507471a	766
pt.yml	treasurerunmultichestplugin_c2111711	767
pt.yml	text_4f7e7cfa	768
pt.yml	text_1a6173d3	769
pt.yml	text_b6568a8d	770
pt.yml	no_9c0fdee6	771
pt.yml	text_9310a1a7	773
pt.yml	text_f9c4c4e2	776
pt.yml	text_ec39d8ad	779
pt.yml	text_d6e25e00	780
pt.yml	text_b2c59e95	781
pt.yml	text_c148686b	782
pt.yml	text_307fcc19	783
pt.yml	starting_in_2413fc14	784
pt.yml	easy_normal_hard_ef1ba55c	785
pt.yml	config_yml_3c6e9d15	787
pt.yml	treasurerun_config_language__763cf02c	788
pt.yml	gui_gamestart_5870f221	789
pt.yml	text_3ecbc53d	790
pt.yml	text_3030fd61	791
pt.yml	reload_gameend_c41d5c55	792
pt.yml	backup_cfe9e6cf	882
pt.yml	text_e096c9a4	883
pt.yml	dj_onalltreasurescollected_a871afdd	884
pt.yml	text_cc353737	885
pt.yml	congratulations_38fd1594	886
pt.yml	favorite_saved_sneak_rightcl_7a73eb4f	937
pt.yml	text_7567bb35	1028
pt.yml	text_7a04254b	1029
pt.yml	text_e8d4013d	1030
pt.yml	text_e42912c7	1031
pt.yml	text_c89dea57	1032
pt.yml	text_2bf42ec8	1096
pt.yml	3_3d5021f7	1098
pt.yml	text_e096c9a4	1099
pt.yml	3_71b78a44	1100
pt.yml	text_3030fd61	1101
pt.yml	op_10caf0f6	1102
pt.yml	1_3_rank_1_2_3_7f459bd0	1105
pt.yml	text_bed3daf7	1106
pt.yml	treasurerun_bcef4fe9	1107
pt.yml	text_287fa0f1	1108
pt.yml	text_44a99db9	1109
pt.yml	text_fd02f248	1110
pt.yml	text_f166cc04	1111
pt.yml	text_2281b097	1112
ru.yml	backup_cfe9e6cf	651
ru.yml	treasure_shop_4b968fbd	652
ru.yml	text_e096c9a4	653
ru.yml	inventoryclickevent_fired_8520aa1c	654
ru.yml	items_current_0629a198	655
ru.yml	cursor_7fabae3f	656
ru.yml	return_whoclicked_is_not_pla_a7675648	657
ru.yml	return_topinventory_is_not_m_9936e6de	658
ru.yml	return_not_result_slot_expec_9eb8c2c8	659
ru.yml	shift_53e51de9	660
ru.yml	return_topinventory_is_merch_fa2f5d98	661
ru.yml	merchant_view_title_daf2a73a	662
ru.yml	treasure_shop_2574a694	663
ru.yml	return_not_treasure_shop_tit_8e65ad3d	664
ru.yml	return_current_item_is_null_0f27c9fd	665
ru.yml	return_current_item_is_air_76b5e623	666
ru.yml	return_current_item_is_not_g_d1d65218	667
ru.yml	return_game_is_not_running_048d7edb	668
ru.yml	ingredients_snapshot_98cb38c3	669
ru.yml	return_ingredient_check_fail_673860d5	670
ru.yml	ok_passed_all_checks_schedul_11e17905	671
ru.yml	run_runtasklater_executed_96d7e049	672
ru.yml	return_later_game_is_not_run_9cc569aa	673
ru.yml	return_later_player_is_offli_863a8cdc	674
ru.yml	return_later_openinventory_t_7b809b57	675
ru.yml	return_later_topinventory_is_f8714cf5	676
ru.yml	return_later_not_treasure_sh_fcce2bb9	678
ru.yml	ok_later_playing_effects_now_b80a2e0e	679
ru.yml	k_llun_r_dj_pinu_16494877	680
ru.yml	trade_complete_4a4b1d6f	681
ru.yml	a_hidden_power_awakens_7620bc4d	682
ru.yml	mobcontrol_wolf_allowed_cust_a5459084	683
ru.yml	rainbow_wolf_b3cc6257	684
ru.yml	mobcontrol_wolf_allowed_name_9cc5a59a	685
ru.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	686
ru.yml	stagemobcontrollistener_refl_08ad690a	687
ru.yml	stagemobcontrollistener_refl_d8a61972	688
ru.yml	mysql_connection_established_47452dfd	689
ru.yml	failed_to_connect_to_mysql_95e4d50a	690
ru.yml	create_table_if_not_exists_p_136a7833	691
ru.yml	player_name_varchar_50_prima_79b8331b	692
ru.yml	count_int_not_null_660eadd8	693
ru.yml	failed_to_create_table_68199f98	694
ru.yml	reset_treasure_count_for_pla_96b152d2	695
ru.yml	dj_onalltreasurescollected_a871afdd	696
ru.yml	on_duplicate_key_update_coun_a1543779	697
ru.yml	failed_to_save_treasure_coun_9d94c0cc	698
ru.yml	dj_triggerultimatedjevent_eb01ecae	699
ru.yml	treasure_complete_8360fbe9	700
ru.yml	text_cc353737	701
ru.yml	congratulations_38fd1594	702
ru.yml	time_s_up_c5b3ef74	703
ru.yml	treasures_collected_ca7eab31	704
ru.yml	try_a_different_route_next_t_721a4d8b	705
ru.yml	treasurerun_favorites_templa_a0a4bf2e	764
ru.yml	mysql_repository_not_ready_72df0af1	765
ru.yml	favorite_saved_sneak_rightcl_7a73eb4f	766
ru.yml	where_player_uuid_and_quote__36106f85	768
ru.yml	player_uuid_quote_hash_outco_49f06b31	770
ru.yml	values_643f4d2f	771
ru.yml	where_player_uuid_and_quote__81bcaee5	773
ru.yml	where_player_uuid_and_id_f4a80773	775
ru.yml	where_player_uuid_53558ea9	777
ru.yml	order_by_created_at_desc_lim_f22988c0	778
ru.yml	where_player_uuid_ef617232	780
ru.yml	treasurerun_favorites_0c778ce1	782
ru.yml	no_text_b87d9ee6	783
ru.yml	text_2bf42ec8	785
ru.yml	3_3d5021f7	787
ru.yml	text_e096c9a4	788
ru.yml	3_71b78a44	789
ru.yml	text_3030fd61	790
ru.yml	op_10caf0f6	791
ru.yml	debug_mode_is_off_config_yml_b3d27428	792
ru.yml	1_3_rank_1_2_3_7f459bd0	795
ru.yml	db_e5d54fbd	796
ru.yml	debug_rank_3f69f429	797
ru.yml	text_bed3daf7	798
ru.yml	treasurerun_bcef4fe9	799
ru.yml	text_287fa0f1	800
ru.yml	text_44a99db9	801
ru.yml	text_fd02f248	802
ru.yml	text_f166cc04	803
ru.yml	text_2281b097	804
ru.yml	mysql_repository_not_ready_72df0af1	805
ru.yml	success_normal_en_the_obstac_b627a544	813
ru.yml	time_up_bc0cd646	814
ru.yml	istreasureemerald_fb6fecec	816
ru.yml	chestsound_start_called_16th_e2a7414b	817
ru.yml	chestsound_chests_0_82465b3c	818
ru.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	819
ru.yml	chestsound_nearest_1fm_s_t_2_e2465135	820
ru.yml	reward_giverankrewardwitheff_5e361189	821
ru.yml	starttheme_startgame_called__9cf42cbe	822
ru.yml	text_7567bb35	824
ru.yml	text_7a04254b	825
ru.yml	text_e8d4013d	826
ru.yml	text_e42912c7	827
ru.yml	text_c89dea57	828
sa.yml	backup_cfe9e6cf	649
sa.yml	treasure_shop_4b968fbd	650
sa.yml	text_e096c9a4	651
sa.yml	inventoryclickevent_fired_8520aa1c	652
sa.yml	items_current_0629a198	653
sa.yml	cursor_7fabae3f	654
sa.yml	return_whoclicked_is_not_pla_a7675648	655
sa.yml	return_topinventory_is_not_m_9936e6de	656
sa.yml	return_not_result_slot_expec_9eb8c2c8	657
sa.yml	shift_53e51de9	658
sa.yml	return_topinventory_is_merch_fa2f5d98	659
sa.yml	merchant_view_title_daf2a73a	660
sa.yml	treasure_shop_2574a694	661
sa.yml	return_not_treasure_shop_tit_8e65ad3d	662
sa.yml	return_current_item_is_null_0f27c9fd	663
sa.yml	return_current_item_is_air_76b5e623	664
sa.yml	return_current_item_is_not_g_d1d65218	665
sa.yml	return_game_is_not_running_048d7edb	666
sa.yml	ingredients_snapshot_98cb38c3	667
sa.yml	return_ingredient_check_fail_673860d5	668
sa.yml	ok_passed_all_checks_schedul_11e17905	669
sa.yml	run_runtasklater_executed_96d7e049	670
sa.yml	return_later_game_is_not_run_9cc569aa	671
sa.yml	return_later_player_is_offli_863a8cdc	672
sa.yml	return_later_openinventory_t_7b809b57	673
sa.yml	return_later_topinventory_is_f8714cf5	674
sa.yml	return_later_not_treasure_sh_fcce2bb9	676
sa.yml	ok_later_playing_effects_now_b80a2e0e	677
sa.yml	k_llun_r_dj_pinu_16494877	678
sa.yml	trade_complete_4a4b1d6f	679
sa.yml	a_hidden_power_awakens_7620bc4d	680
sa.yml	mobcontrol_wolf_allowed_cust_a5459084	681
sa.yml	rainbow_wolf_b3cc6257	682
sa.yml	mobcontrol_wolf_allowed_name_9cc5a59a	683
sa.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	684
sa.yml	stagemobcontrollistener_refl_08ad690a	685
sa.yml	stagemobcontrollistener_refl_d8a61972	686
sa.yml	mysql_connection_established_47452dfd	687
sa.yml	failed_to_connect_to_mysql_95e4d50a	688
sa.yml	create_table_if_not_exists_p_136a7833	689
sa.yml	player_name_varchar_50_prima_79b8331b	690
sa.yml	count_int_not_null_660eadd8	691
sa.yml	failed_to_create_table_68199f98	692
sa.yml	reset_treasure_count_for_pla_96b152d2	693
sa.yml	dj_onalltreasurescollected_a871afdd	694
sa.yml	on_duplicate_key_update_coun_a1543779	695
sa.yml	failed_to_save_treasure_coun_9d94c0cc	696
sa.yml	dj_triggerultimatedjevent_eb01ecae	697
sa.yml	treasure_complete_8360fbe9	698
sa.yml	text_cc353737	699
sa.yml	congratulations_38fd1594	700
sa.yml	time_s_up_c5b3ef74	701
sa.yml	treasures_collected_ca7eab31	702
sa.yml	try_a_different_route_next_t_721a4d8b	703
sa.yml	treasurerun_favorites_templa_a0a4bf2e	763
sa.yml	mysql_repository_not_ready_72df0af1	764
sa.yml	favorite_saved_sneak_rightcl_7a73eb4f	765
sa.yml	where_player_uuid_and_quote__36106f85	767
sa.yml	player_uuid_quote_hash_outco_49f06b31	769
sa.yml	values_643f4d2f	770
sa.yml	where_player_uuid_and_quote__81bcaee5	772
sa.yml	where_player_uuid_and_id_f4a80773	774
sa.yml	where_player_uuid_53558ea9	776
sa.yml	order_by_created_at_desc_lim_f22988c0	777
sa.yml	where_player_uuid_ef617232	779
sa.yml	treasurerun_favorites_0c778ce1	781
sa.yml	no_text_b87d9ee6	782
sa.yml	text_2bf42ec8	784
sa.yml	3_3d5021f7	786
sa.yml	text_e096c9a4	787
sa.yml	3_71b78a44	788
sa.yml	text_3030fd61	789
sa.yml	op_10caf0f6	790
sa.yml	debug_mode_is_off_config_yml_b3d27428	791
sa.yml	1_3_rank_1_2_3_7f459bd0	794
sa.yml	db_e5d54fbd	795
sa.yml	debug_rank_3f69f429	796
sa.yml	text_bed3daf7	797
sa.yml	treasurerun_bcef4fe9	798
sa.yml	text_287fa0f1	799
sa.yml	text_44a99db9	800
sa.yml	text_fd02f248	801
sa.yml	text_f166cc04	802
sa.yml	text_2281b097	803
sa.yml	mysql_repository_not_ready_72df0af1	804
sa.yml	success_normal_en_the_obstac_b627a544	812
sa.yml	time_up_bc0cd646	813
sa.yml	istreasureemerald_fb6fecec	815
sa.yml	chestsound_start_called_16th_e2a7414b	816
sa.yml	chestsound_chests_0_82465b3c	817
sa.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	818
sa.yml	chestsound_nearest_1fm_s_t_2_e2465135	819
sa.yml	reward_giverankrewardwitheff_5e361189	820
sa.yml	starttheme_startgame_called__9cf42cbe	821
sa.yml	text_7567bb35	823
sa.yml	text_7a04254b	824
sa.yml	text_e8d4013d	825
sa.yml	text_e42912c7	826
sa.yml	text_c89dea57	827
sv.yml	backup_cfe9e6cf	635
sv.yml	treasure_shop_4b968fbd	636
sv.yml	text_e096c9a4	637
sv.yml	inventoryclickevent_fired_8520aa1c	638
sv.yml	items_current_0629a198	639
sv.yml	cursor_7fabae3f	640
sv.yml	return_whoclicked_is_not_pla_a7675648	641
sv.yml	return_topinventory_is_not_m_9936e6de	642
sv.yml	return_not_result_slot_expec_9eb8c2c8	643
sv.yml	shift_53e51de9	644
sv.yml	return_topinventory_is_merch_fa2f5d98	645
sv.yml	merchant_view_title_daf2a73a	646
sv.yml	treasure_shop_2574a694	647
sv.yml	return_not_treasure_shop_tit_8e65ad3d	648
sv.yml	return_current_item_is_null_0f27c9fd	649
sv.yml	return_current_item_is_air_76b5e623	650
sv.yml	return_current_item_is_not_g_d1d65218	651
sv.yml	return_game_is_not_running_048d7edb	652
sv.yml	ingredients_snapshot_98cb38c3	653
sv.yml	return_ingredient_check_fail_673860d5	654
sv.yml	ok_passed_all_checks_schedul_11e17905	655
sv.yml	run_runtasklater_executed_96d7e049	656
sv.yml	return_later_game_is_not_run_9cc569aa	657
sv.yml	return_later_player_is_offli_863a8cdc	658
sv.yml	return_later_openinventory_t_7b809b57	659
sv.yml	return_later_topinventory_is_f8714cf5	660
sv.yml	return_later_not_treasure_sh_fcce2bb9	662
sv.yml	ok_later_playing_effects_now_b80a2e0e	663
sv.yml	k_llun_r_dj_pinu_16494877	664
sv.yml	trade_complete_4a4b1d6f	665
sv.yml	a_hidden_power_awakens_7620bc4d	666
sv.yml	mobcontrol_wolf_allowed_cust_a5459084	667
sv.yml	rainbow_wolf_b3cc6257	668
sv.yml	mobcontrol_wolf_allowed_name_9cc5a59a	669
sv.yml	mobcontrol_wolf_cancelled_re_1a3b2e1a	670
sv.yml	stagemobcontrollistener_refl_08ad690a	671
sv.yml	stagemobcontrollistener_refl_d8a61972	672
sv.yml	mysql_connection_established_47452dfd	673
sv.yml	failed_to_connect_to_mysql_95e4d50a	674
sv.yml	create_table_if_not_exists_p_136a7833	675
sv.yml	player_name_varchar_50_prima_79b8331b	676
sv.yml	count_int_not_null_660eadd8	677
sv.yml	failed_to_create_table_68199f98	678
sv.yml	reset_treasure_count_for_pla_96b152d2	679
sv.yml	dj_onalltreasurescollected_a871afdd	680
sv.yml	on_duplicate_key_update_coun_a1543779	681
sv.yml	failed_to_save_treasure_coun_9d94c0cc	682
sv.yml	dj_triggerultimatedjevent_eb01ecae	683
sv.yml	treasure_complete_8360fbe9	684
sv.yml	text_cc353737	685
sv.yml	congratulations_38fd1594	686
sv.yml	time_s_up_c5b3ef74	687
sv.yml	treasures_collected_ca7eab31	688
sv.yml	try_a_different_route_next_t_721a4d8b	689
sv.yml	treasurerun_favorites_templa_a0a4bf2e	749
sv.yml	mysql_repository_not_ready_72df0af1	750
sv.yml	favorite_saved_sneak_rightcl_7a73eb4f	751
sv.yml	where_player_uuid_and_quote__36106f85	753
sv.yml	player_uuid_quote_hash_outco_49f06b31	755
sv.yml	values_643f4d2f	756
sv.yml	where_player_uuid_and_quote__81bcaee5	758
sv.yml	where_player_uuid_and_id_f4a80773	760
sv.yml	where_player_uuid_53558ea9	762
sv.yml	order_by_created_at_desc_lim_f22988c0	763
sv.yml	where_player_uuid_ef617232	765
sv.yml	treasurerun_favorites_0c778ce1	767
sv.yml	no_text_b87d9ee6	768
sv.yml	text_2bf42ec8	770
sv.yml	3_3d5021f7	772
sv.yml	text_e096c9a4	773
sv.yml	3_71b78a44	774
sv.yml	text_3030fd61	775
sv.yml	op_10caf0f6	776
sv.yml	debug_mode_is_off_config_yml_b3d27428	777
sv.yml	1_3_rank_1_2_3_7f459bd0	780
sv.yml	db_e5d54fbd	781
sv.yml	debug_rank_3f69f429	782
sv.yml	text_bed3daf7	783
sv.yml	treasurerun_bcef4fe9	784
sv.yml	text_287fa0f1	785
sv.yml	text_44a99db9	786
sv.yml	text_fd02f248	787
sv.yml	text_f166cc04	788
sv.yml	text_2281b097	789
sv.yml	mysql_repository_not_ready_72df0af1	790
sv.yml	success_normal_en_the_obstac_b627a544	798
sv.yml	time_up_bc0cd646	801
sv.yml	istreasureemerald_fb6fecec	803
sv.yml	chestsound_start_called_16th_e2a7414b	804
sv.yml	chestsound_chests_0_82465b3c	805
sv.yml	chestsound_d_1fm_s_t_2f_step_6e3e0fdb	806
sv.yml	chestsound_nearest_1fm_s_t_2_e2465135	807
sv.yml	reward_giverankrewardwitheff_5e361189	808
sv.yml	starttheme_startgame_called__9cf42cbe	809
sv.yml	text_7567bb35	811
sv.yml	text_7a04254b	812
sv.yml	text_e8d4013d	813
sv.yml	text_e42912c7	814
sv.yml	text_c89dea57	815
zh_tw.yml	playerscore_b91d4cd3	718
zh_tw.yml	translation_missing_77031543	720
zh_tw.yml	treasurerun_lang_config_yml__2dde4625	722
zh_tw.yml	treasurerun_lang_default_60887a83	724
zh_tw.yml	treasurerun_lang_material_la_bc70a401	727
zh_tw.yml	treasurerun_lang_language_ic_4bc2362d	728
zh_tw.yml	enemydown_mysql_jdbc_mybatis_6b5c6f68	731
zh_tw.yml	enemydown_mysql_6cf3e29b	732
zh_tw.yml	enemydown_mysql_a18990c3	733
zh_tw.yml	enemydown_mysql_e097a73e	734
zh_tw.yml	mysqlmanager_player_score_d92afff4	735
zh_tw.yml	mysqlmanager_player_score_21665c62	736
zh_tw.yml	mysqlmanager_mysql_951100b9	737
zh_tw.yml	mysqlmanager_player_score_a4968d00	738
zh_tw.yml	mysqlmanager_mysql_1763d390	739
zh_tw.yml	mysqlmanager_player_score_2b5c8721	740
zh_tw.yml	enemydown_mysql_bc514e56	741
zh_tw.yml	enemydown_mysql_93b23ef9	742
zh_tw.yml	playerlanguagestore_failed_t_c4999402	745
zh_tw.yml	playerlanguagestore_failed_t_b6478ec8	746
zh_tw.yml	proverb_logged_to_mysql_prov_c13b5e4e	747
zh_tw.yml	failed_to_log_proverb_to_mys_2bb4c5c3	748
zh_tw.yml	loaded_proverb_logs_from_mys_b5b0f8e0	749
zh_tw.yml	failed_to_load_proverb_logs__6246be38	750
zh_tw.yml	treasurerunmultichestplugin_4499e25c	751
zh_tw.yml	treasurerun_gamestagemanager_3d9e7f5a	752
zh_tw.yml	treasurerunmultichestplugin_a507471a	753
zh_tw.yml	treasurerunmultichestplugin_c2111711	754
zh_tw.yml	text_4f7e7cfa	755
zh_tw.yml	text_1a6173d3	756
zh_tw.yml	text_b6568a8d	757
zh_tw.yml	no_9c0fdee6	758
zh_tw.yml	text_9310a1a7	760
zh_tw.yml	text_f9c4c4e2	763
zh_tw.yml	text_ec39d8ad	766
zh_tw.yml	text_d6e25e00	767
zh_tw.yml	text_b2c59e95	768
zh_tw.yml	text_c148686b	769
zh_tw.yml	text_307fcc19	770
zh_tw.yml	starting_in_2413fc14	771
zh_tw.yml	easy_normal_hard_ef1ba55c	772
zh_tw.yml	config_yml_3c6e9d15	774
zh_tw.yml	treasurerun_config_language__763cf02c	775
zh_tw.yml	gui_gamestart_5870f221	776
zh_tw.yml	text_3ecbc53d	777
zh_tw.yml	text_3030fd61	778
zh_tw.yml	reload_gameend_c41d5c55	779
